,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
533,178742.0,0.0,674.0,642.0,0.0,0.0,0.0,0.0,178950.0,1353500.0,3182846.0,3886336.0,719348.0,69404.0,3174.0,0.0,4253562.0,83598.0,0.0,0.0,681792.0,899762.0,7039814.0,6420926.0,2126186.0,1079518.0,10.0,0.0,0.0,0.0,2306.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445774.0,7791300.0,156484.0,42162.0,10382.0,9696.0,10374.0,23378.0,7252746.0,956740.0,1087994.0,86.0,0.0,2408018.0,1351438.0,1381548.0,1120634.0,794712.0,492660.0,359760.0,294368.0,151922.0,1038498.0,9849912.0,3586.0,1302.0,2812.0,2.0,4253562.0,166044.0,666924.0,1456508.0,475740.0,355760.0,193200.0,166680.0,159840.0,149900.0,198880.0,350400.0,60000.0,178742.1,9849912.0,9849912.0,9724428.0,67868.0,464.0,3548.0,156700.0,9397482.0,1209600.0,191072.0,0.0,458.0,0.0,8187881.28,0.0,1201757.76,776.0,2666.0,30598.0,244728.0,532586.0,676668.0,1449108.0,1399450.0,1427880.0,1585622.0,1179368.0,867550.0,2590.0,2704.0,9849912.0,0.0,13102.0,1558.0,401964.0,497888.0,316326.0,2604978.0,5506212.0,50370.0,1158.0,2.0,1328.0,2134.0,8120834.0,5157554.0,0.0,13530.0,0.0,0.0,8296112.0,10784.0,3372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129008.0,43884.0,15252.0,0.0,0.0,166234.0,36012.0,1700.0,518.0,0.0,0.0,0.0,0.0,4846930.0,3867.86,3612.0,1254056.0,711252.0,498230.0,186984.0,373942.0,338978.0,589524.0,5230452.0,207012.0,3128.0,0.0,0.0
534,77150.0,0.0,1516.0,1514.0,0.0,0.0,0.0,0.0,25242.0,1303626.0,7286036.0,5902652.0,957424.0,34582.0,0.0,0.0,6592762.0,0.0,466.0,598.0,841536.0,2096998.0,16644228.0,15835812.0,12594996.0,958740.0,140.0,0.0,0.0,0.0,3050.0,316.0,0.0,0.0,0.0,0.0,0.0,2518.0,16076.0,3305042.0,12185924.0,2.0,181320.0,139186.0,154138.0,122260.0,91274.0,3745310.0,8234068.0,2615948.0,226058.0,0.0,10430194.0,2320270.0,801410.0,480306.0,371088.0,318368.0,262694.0,200914.0,159848.0,164470.0,30088840.0,366.0,302.0,656.0,2362.0,6592762.0,213336.0,10665260.0,1919590.0,504860.0,521020.0,621840.0,637020.0,689060.0,639440.0,683920.0,490240.0,337020.0,77150.87,30088840.0,30088840.0,29756862.0,30875.0,15850.0,66514.0,990180.0,15659650.0,1209600.0,603396.0,2012.0,228.0,0.0,8057110.08,0.0,7560217.92,5614.0,29034.0,16322.0,733672.0,4622332.0,3908596.0,3374542.0,1914862.0,741178.0,166280.0,29970.0,1808.0,406.0,434.0,30088840.0,0.0,85178.0,9726.0,14348.0,4365466.0,2138858.0,4147380.0,4460858.0,287730.0,18.0,0.0,1410.0,3986.0,6750504.0,86552.0,30.0,59788.0,0.0,0.0,7697994.0,68068.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128306.0,42484.0,8782.0,0.0,0.0,680272.0,110384.0,117000.0,42840.0,0.0,0.0,0.0,0.0,4544640.0,35548.34,21858.0,7874912.0,4434026.0,1754804.0,445806.0,548964.0,224262.0,113306.0,106664.0,6818.0,0.0,0.0,0.0
535,303922.0,0.0,508.0,450.0,0.0,0.0,0.0,0.0,0.0,96908.0,2616258.0,6999630.0,2493692.0,291388.0,3952.0,0.0,7517962.0,0.0,0.0,0.0,327560.0,510796.0,16224622.0,14406502.0,5361120.0,1566298.0,0.0,0.0,0.0,0.0,722.0,4526.0,0.0,0.0,0.0,0.0,0.0,0.0,182346.0,7586948.0,4732534.0,0.0,46148.0,76046.0,101374.0,103650.0,151908.0,1672060.0,10290396.0,49062.0,11184.0,0.0,6205302.0,2245248.0,1173350.0,732510.0,525714.0,404704.0,305086.0,264700.0,232086.0,413128.0,21918938.0,5970.0,29460.0,33912.0,12.0,7517962.0,209352.0,3180296.0,2152088.0,245540.0,338740.0,382200.0,250540.0,250620.0,243560.0,251500.0,258860.0,16440.0,303921.16,21918938.0,21918938.0,14165024.0,59801.0,7036.0,93992.0,81900.0,12530358.0,1209600.0,330062.0,0.0,536.0,0.0,14502744.96,0.0,4248196.8,1446.0,5052.0,0.0,954.0,186006.0,1119960.0,3474976.0,4709862.0,1932998.0,879294.0,188710.0,9068.0,1882.0,1924.0,21918938.0,0.0,17668.0,2846.0,678592.0,1091868.0,894620.0,9107836.0,675196.0,33090.0,112.0,0.0,398.0,10054.0,14170786.0,8835108.0,0.0,790.0,0.0,0.0,14756670.0,16358.0,2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121658.0,42386.0,10106.0,16119484.0,3047656.0,319136.0,54924.0,3569900.0,427774.0,20928464.0,27860.0,0.0,0.0,65257490.0,60.8,6084.0,2661508.0,1144238.0,527612.0,284540.0,537986.0,698346.0,1808176.0,4719662.0,119736.0,24.0,0.0,0.0
536,840436.0,0.0,114.0,10.0,74.0,608.0,0.0,0.0,4134.0,762516.0,6548096.0,7037754.0,2880240.0,700556.0,116578.0,15462.0,25342334.0,0.0,120.0,0.0,1036744.0,1490016.0,51503080.0,49086502.0,10835894.0,2846136.0,0.0,0.0,0.0,0.0,584.0,96.0,0.0,0.0,0.0,0.0,56516.0,102920.0,701332.0,9773576.0,7430992.0,0.0,49056.0,25360.0,32312.0,61422.0,290636.0,16136396.0,1146280.0,323874.0,0.0,0.0,5836112.0,3956638.0,2579228.0,1477618.0,903658.0,648872.0,500754.0,434146.0,238152.0,1490158.0,63377642.0,16106.0,4028.0,56030.0,2.0,25342334.0,561222.0,7774712.0,3047148.0,206540.0,169440.0,211880.0,238560.0,195720.0,235860.0,229840.0,222020.0,106180.0,840437.0,63377642.0,63377642.0,23475932.0,107093.0,6628.0,21240.0,433820.0,18070214.0,1209600.0,402800.0,0.0,166.0,0.0,41098347.84,5872626.24,3317856.96,4736.0,7594.0,364.0,17156.0,848980.0,2192294.0,4925022.0,4980408.0,3239580.0,1563478.0,265804.0,32250.0,400.0,448.0,63377642.0,0.0,23440.0,4246.0,978018.0,493230.0,2199360.0,13325656.0,990242.0,50852.0,292.0,0.0,54.0,56.0,11521444.0,6544014.0,0.0,90.0,0.0,0.0,11630554.0,8366.0,500.0,0.0,0.0,110.0,4660380.0,0.0,0.0,0.0,0.0,260116.0,45646.0,13124.0,30902232.0,4018404.0,499922.0,78546.0,150000.0,38058.0,23247396.0,278752.0,0.0,0.0,3515710.0,9135.0,8386.0,2851072.0,1752924.0,1146538.0,558072.0,1509504.0,1293876.0,3222568.0,5666254.0,64528.0,0.0,0.0,0.0
537,263216.0,0.0,696.0,638.0,0.0,0.0,0.0,0.0,44306.0,903690.0,5551282.0,6401122.0,3006140.0,542702.0,31078.0,198.0,7823494.0,790.0,114.0,0.0,378300.0,597332.0,13708236.0,12285082.0,3693790.0,1480826.0,0.0,0.0,0.0,0.0,1396.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,116978.0,4703862.0,11633320.0,26358.0,104868.0,43886.0,62586.0,82738.0,284504.0,14694728.0,537250.0,669958.0,0.0,0.0,5767622.0,3193454.0,2406006.0,1430396.0,946798.0,648464.0,472684.0,373308.0,188092.0,1053694.0,17782502.0,6452.0,3874.0,40688.0,38.0,7823494.0,221416.0,1622298.0,2057414.0,253940.0,230360.0,197480.0,247760.0,191540.0,164080.0,198040.0,182840.0,157460.0,263215.13,17782502.0,17782502.0,17584124.0,91025.0,51002.0,63152.0,824220.0,16486140.0,1209600.0,283764.0,0.0,300.0,0.0,12758664.96,6494.4,3709508.16,2060.0,5340.0,7736.0,227222.0,834866.0,2078826.0,4305706.0,4208670.0,2568496.0,1340296.0,814638.0,94062.0,804.0,880.0,17782502.0,0.0,18002.0,2086.0,628690.0,1750916.0,1136812.0,11304910.0,1594756.0,43892.0,454.0,0.0,1348.0,306.0,12687466.0,5070276.0,0.0,424.0,0.0,0.0,12882578.0,9176.0,6100.0,0.0,0.0,990.0,6796.0,0.0,0.0,0.0,0.0,124956.0,48198.0,10214.0,20181658.0,3752270.0,368706.0,72032.0,70940.0,79586.0,17380076.0,52074.0,0.0,0.0,17380010.0,4942.42,4972.0,3784976.0,1286248.0,1102252.0,612658.0,1191268.0,1052144.0,2485922.0,4938060.0,26990.0,0.0,0.0,0.0
538,270282.0,0.0,874.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9153250.0,0.0,0.0,0.0,460352.0,592898.0,19655192.0,18981858.0,1891332.0,750076.0,0.0,0.0,0.0,0.0,1978.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22014146.0,4756.0,8162.0,11582.0,20.0,9153250.0,231164.0,1024532.0,858768.0,107860.0,106180.0,94080.0,101500.0,93360.0,99360.0,137020.0,143880.0,12340.0,270282.04,22014146.0,22014146.0,334.0,0.0,12412.0,3514.0,173660.0,0.0,1209600.0,854112.0,0.0,548.0,0.0,16687026.24,0.0,3202447.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11196.0,11290.0,22014146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,876.0,16516768.0,3623524.0,0.0,45142.0,0.0,0.0,16884568.0,26974.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109352.0,74074.0,14074.0,0.0,0.0,1038500.0,209212.0,201460.0,33682.0,0.0,0.0,0.0,0.0,16104010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,1077172.0,0.0,808.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35458310.0,1080.0,0.0,0.0,3862750.0,5697666.0,62875474.0,59005652.0,20809414.0,6166454.0,6.0,0.0,0.0,0.0,1736.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87554442.0,21522.0,24188.0,5390.0,2.0,35458310.0,911924.0,13247938.0,7507954.0,432300.0,395260.0,367280.0,355100.0,317180.0,361960.0,360440.0,320280.0,113420.0,1077172.21,87554356.0,87553930.0,210.0,0.0,6164.0,38790.0,380740.0,0.0,1209600.0,594272.0,0.0,28.0,0.0,57022848.0,8736591.36,8946392.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,3808.0,87554356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,696.0,2340732.0,1216876.0,0.0,14042.0,0.0,0.0,2392008.0,19670.0,2760.0,0.0,0.0,410.0,1863694.0,0.0,0.0,0.0,0.0,576796.0,119884.0,32708.0,0.0,0.0,735916.0,106522.0,78640.0,36898.0,0.0,0.0,8.0,244.0,27576660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
540,165522.0,0.0,3318.0,2992.0,0.0,0.0,0.0,0.0,0.0,729160.0,3682050.0,3516932.0,1298530.0,400170.0,45472.0,1376.0,4232168.0,0.0,0.0,0.0,452634.0,624014.0,8454078.0,7968344.0,2480858.0,672824.0,6.0,0.0,0.0,0.0,704.0,2174.0,0.0,0.0,0.0,0.0,0.0,17612.0,897272.0,6906054.0,1852752.0,0.0,21270.0,36666.0,72812.0,88356.0,136380.0,308366.0,8157872.0,733536.0,118432.0,0.0,4642568.0,1809924.0,871192.0,551868.0,461490.0,319662.0,234878.0,216330.0,145234.0,420544.0,11390086.0,94.0,916.0,59096.0,12.0,4232168.0,94304.0,1532040.0,946362.0,271620.0,246300.0,290440.0,283920.0,307520.0,310420.0,190320.0,194520.0,98300.0,165522.27,11390086.0,11390086.0,11281140.0,50466.0,1114.0,36966.0,481140.0,9678096.0,1209600.0,227010.0,8.0,396.0,0.0,7750990.08,0.0,1914642.24,962.0,2936.0,0.0,5516.0,776374.0,1332592.0,3449532.0,2942624.0,1001406.0,151816.0,13316.0,514.0,424.0,444.0,11390086.0,0.0,14556.0,1582.0,823838.0,671240.0,412840.0,6869956.0,859380.0,20184.0,114.0,0.0,2440.0,4464.0,7894180.0,4674524.0,0.0,34.0,0.0,0.0,7905496.0,13810.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56852.0,25218.0,6596.0,8973308.0,1160974.0,134882.0,36524.0,12220.0,3802.0,11236394.0,67674.0,0.0,0.0,3298380.0,3573.16,3418.0,1958748.0,723008.0,509092.0,248066.0,620666.0,328758.0,814124.0,4417478.0,53750.0,0.0,0.0,0.0
541,180010.0,0.0,2130706432.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,195890.0,386428.0,29104.0,620.0,0.0,0.0,4337456.0,0.0,50.0,0.0,28116.0,44044.0,10035236.0,9296476.0,1262958.0,644696.0,0.0,0.0,0.0,0.0,414.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352366.0,259676.0,0.0,4790.0,1186.0,1428.0,1862.0,2456.0,590212.0,10108.0,0.0,0.0,0.0,283620.0,109782.0,58698.0,37818.0,31214.0,24564.0,17378.0,12642.0,6928.0,29398.0,11327492.0,602.0,542.0,4858.0,0.0,4337456.0,86968.0,701170.0,559314.0,144980.0,123860.0,109500.0,159540.0,113080.0,109680.0,126680.0,141620.0,39040.0,180009.37,11327492.0,11327492.0,624880.0,3002.0,0.0,34674.0,425000.0,8668376.0,1209600.0,162362.0,2.0,156.0,0.0,8508292.8,0.0,2301029.76,80.0,214.0,0.0,0.0,16816.0,86320.0,193464.0,231764.0,54206.0,25858.0,3474.0,140.0,782.0,596.0,11327492.0,0.0,516.0,62.0,51078.0,79582.0,45422.0,412976.0,21692.0,714.0,0.0,0.0,282.0,302.0,8526710.0,714026.0,0.0,68.0,0.0,0.0,8548292.0,4060.0,2582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44536.0,58418.0,23094.0,20218990.0,2430706.0,195632.0,33724.0,38998280.0,3900496.0,8945564.0,27214.0,0.0,0.0,9380.0,1.72,166.0,154584.0,52484.0,37244.0,20332.0,49862.0,32238.0,68882.0,194084.0,2332.0,0.0,0.0,0.0
542,193064.0,0.0,884.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7967016.0,0.0,0.0,0.0,399030.0,525878.0,17425878.0,16652722.0,1875446.0,785342.0,0.0,0.0,0.0,0.0,1772.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19707080.0,5564.0,7896.0,8218.0,10.0,7967016.0,229658.0,918398.0,948410.0,114280.0,106880.0,131160.0,151100.0,112840.0,118480.0,118640.0,103700.0,26900.0,193064.0,19707080.0,19707080.0,330.0,0.0,30508.0,15708.0,292400.0,0.0,1209600.0,803338.0,0.0,326.0,0.0,13198022.4,0.0,4618707.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.0,3836.0,19707080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,1024.0,12773358.0,2216318.0,0.0,42044.0,0.0,0.0,13352920.0,29778.0,12124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108152.0,53368.0,11060.0,0.0,0.0,885634.0,182884.0,580880.0,109684.0,0.0,0.0,0.0,0.0,18657950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,151456.0,0.0,616.0,582.0,292.0,474.0,0.0,0.0,0.0,57132.0,1648670.0,5018786.0,1962318.0,346716.0,22142.0,674.0,4443282.0,0.0,0.0,0.0,39482.0,70766.0,8303032.0,7243456.0,2692102.0,754090.0,0.0,0.0,0.0,0.0,538.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,146170.0,5561512.0,3348756.0,0.0,25394.0,26100.0,44858.0,64538.0,175230.0,1845866.0,6824464.0,49652.0,336.0,0.0,4183184.0,1790462.0,702574.0,472934.0,437170.0,301028.0,236810.0,218532.0,138484.0,575260.0,11038344.0,15426.0,11996.0,10476.0,0.0,4443282.0,109504.0,1881458.0,797390.0,289540.0,303900.0,283000.0,301280.0,336060.0,263800.0,294260.0,245780.0,31000.0,151455.14,11038344.0,11038344.0,10832988.0,48413.0,114.0,111832.0,114780.0,9065380.0,1209600.0,268416.0,0.0,236.0,0.0,8246430.72,0.0,805650.24,826.0,5248.0,0.0,1488.0,107600.0,692208.0,2370746.0,3099876.0,1968740.0,702056.0,110068.0,3656.0,156.0,172.0,11038344.0,0.0,22434.0,3670.0,476854.0,338682.0,550430.0,6968234.0,665222.0,30688.0,224.0,0.0,442.0,6998.0,8334656.0,4721452.0,0.0,476.0,0.0,0.0,8336150.0,10426.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64986.0,28688.0,7210.0,15972490.0,1759314.0,305768.0,34856.0,27740.0,3108.0,10621840.0,181480.0,0.0,2.0,6177820.0,6506.0,7434.0,885190.0,1468008.0,928634.0,522020.0,587848.0,1084372.0,3192480.0,384206.0,3670.0,10.0,0.0,0.0
544,642596.0,2.0,168.0,8.0,0.0,0.0,0.0,0.0,2226.0,431566.0,1566324.0,2364406.0,603568.0,45066.0,5576.0,0.0,16914888.0,3154.0,0.0,0.0,1233800.0,1783854.0,31269742.0,28613786.0,7125284.0,3130916.0,0.0,0.0,0.0,0.0,1110.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,86926.0,1489720.0,3442086.0,0.0,4314.0,2766.0,3590.0,31060.0,73496.0,4789184.0,70426.0,43894.0,2.0,0.0,1893022.0,1655230.0,435478.0,313616.0,230670.0,165478.0,122216.0,115224.0,60370.0,27428.0,39636396.0,2830.0,6912.0,3964.0,6.0,16914888.0,536476.0,3236734.0,3875046.0,211360.0,190220.0,173560.0,186000.0,194340.0,179880.0,197140.0,192300.0,175500.0,642596.88,39636396.0,39636396.0,5195202.0,32518.0,0.0,43508.0,859460.0,5020830.0,1209600.0,162426.0,0.0,4.0,0.0,32976216.0,0.0,4882113.6,22.0,668.0,0.0,91512.0,1176424.0,1569702.0,1770332.0,336552.0,61554.0,11194.0,1376.0,86.0,0.0,50.0,39636396.0,0.0,3922.0,608.0,132198.0,362796.0,1032790.0,3460520.0,25748.0,150.0,0.0,0.0,6.0,4.0,191272.0,83208.0,0.0,0.0,0.0,0.0,192004.0,4290.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287860.0,31034.0,6612.0,11424870.0,2790692.0,222130.0,38380.0,7040.0,716.0,8689704.0,150.0,0.0,0.0,11077970.0,2000.6,1808.0,577114.0,589058.0,335850.0,207976.0,494138.0,592042.0,1708178.0,512076.0,2300.0,0.0,0.0,0.0
545,257638.0,0.0,2130706432.0,674.0,0.0,0.0,0.0,0.0,0.0,6278.0,889588.0,3875992.0,1518172.0,119180.0,18336.0,190.0,5942230.0,0.0,0.0,0.0,410074.0,583648.0,12014120.0,11128834.0,2458404.0,1003400.0,0.0,0.0,0.0,0.0,236.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,350254.0,4840784.0,1236698.0,0.0,5546.0,7126.0,10496.0,16022.0,30698.0,5500398.0,857450.0,0.0,0.0,0.0,2572320.0,1192592.0,922372.0,561346.0,370350.0,247800.0,180390.0,179734.0,90170.0,110662.0,14885406.0,2140.0,960.0,49250.0,32.0,5942230.0,129310.0,976442.0,1477168.0,176020.0,226380.0,196500.0,184920.0,176980.0,228480.0,206540.0,219820.0,56640.0,257637.33,14885406.0,14885406.0,6912332.0,36340.0,0.0,18640.0,344440.0,6464420.0,1209600.0,153000.0,0.0,56.0,0.0,12163523.52,0.0,1889879.04,174.0,1432.0,0.0,0.0,17324.0,345244.0,1217190.0,2138670.0,1703896.0,700502.0,276782.0,28128.0,0.0,0.0,14885406.0,0.0,6340.0,976.0,308404.0,342472.0,127054.0,1624300.0,3946520.0,71206.0,464.0,0.0,476.0,2922.0,5863040.0,3432466.0,0.0,34.0,0.0,0.0,5863126.0,8738.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74452.0,25896.0,22274.0,5999860.0,842022.0,110820.0,17054.0,367400.0,36738.0,6897708.0,16520.0,0.0,0.0,3637350.0,20.46,2180.0,735096.0,563624.0,346676.0,191754.0,398168.0,397440.0,792214.0,2937126.0,65600.0,38.0,0.0,0.0
546,496516.0,0.0,7528.0,4686.0,0.0,0.0,0.0,0.0,0.0,0.0,190818.0,3433618.0,1391256.0,156818.0,3172.0,0.0,9915590.0,0.0,0.0,0.0,24464.0,56846.0,20145738.0,18857916.0,6820858.0,1192890.0,0.0,0.0,0.0,0.0,7894.0,4570.0,0.0,0.0,0.0,0.0,0.0,0.0,52878.0,5122804.0,0.0,0.0,2142.0,1832.0,3210.0,5766.0,12106.0,166864.0,4983762.0,0.0,0.0,0.0,3892442.0,525548.0,208674.0,141934.0,109050.0,93560.0,78240.0,61076.0,40256.0,24902.0,26989932.0,23286.0,123326.0,26640.0,3816.0,9915590.0,382740.0,3819330.0,2989014.0,283940.0,289380.0,280520.0,270140.0,255460.0,273660.0,288820.0,271160.0,75240.0,496516.3,26989932.0,26989932.0,5998252.0,13642.0,1176.0,34204.0,371700.0,5177038.0,1209600.0,2491444.0,5004.0,786.0,0.0,37295824.32,22980178.56,5809579.2,144.0,808.0,0.0,0.0,3270.0,291734.0,2044800.0,2089350.0,513192.0,145458.0,75468.0,12410.0,70.0,82.0,26989932.0,0.0,3198.0,472.0,440576.0,1599012.0,1020704.0,1959360.0,148794.0,3564.0,2.0,0.0,9922.0,8724.0,35883230.0,5493540.0,0.0,15306.0,0.0,0.0,37963412.0,111772.0,1210.0,0.0,0.0,2380.0,22987424.0,0.0,0.0,0.0,0.0,135236.0,152668.0,30392.0,119461996.0,16276170.0,2762192.0,452238.0,178700.0,19794.0,75606252.0,597196.0,0.0,0.0,7351220.0,918.34,910.0,2468558.0,1049684.0,631752.0,377850.0,277274.0,85394.0,175120.0,108776.0,1274.0,0.0,0.0,0.0
547,119152.0,0.0,1280.0,1206.0,0.0,0.0,0.0,0.0,0.0,135408.0,3375402.0,2273986.0,332128.0,6976.0,0.0,0.0,3065712.0,0.0,0.0,0.0,256102.0,414416.0,7433338.0,6163854.0,2740316.0,1032148.0,0.0,0.0,0.0,0.0,2050.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.0,2640520.0,3480702.0,0.0,32560.0,21620.0,22916.0,28552.0,54906.0,5448256.0,500190.0,14900.0,0.0,0.0,2909956.0,1366326.0,632990.0,401844.0,237700.0,181856.0,138940.0,109144.0,67876.0,77268.0,10435444.0,2188.0,2572.0,23894.0,152.0,3065712.0,155006.0,911038.0,1821702.0,265160.0,278620.0,319240.0,306560.0,324900.0,319440.0,341400.0,398400.0,145340.0,119151.54,10435444.0,10435444.0,6390208.0,24690.0,92.0,37436.0,715400.0,6131800.0,1209600.0,450812.0,18.0,144.0,0.0,7688546.88,0.0,1881343.68,392.0,4218.0,0.0,3208.0,2130794.0,2714668.0,1086266.0,146744.0,27350.0,13012.0,1852.0,6.0,0.0,534.0,10435444.0,0.0,18494.0,2800.0,826610.0,554458.0,325498.0,3945172.0,441530.0,9298.0,40.0,0.0,884.0,2890.0,7933232.0,2332948.0,0.0,2754.0,0.0,0.0,7935720.0,21522.0,5032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84412.0,8368.0,2668.0,15777674.0,2451278.0,346260.0,83012.0,42266260.0,4228452.0,9813462.0,33276.0,0.0,0.0,1853860.0,6365.52,6144.0,1319988.0,1478862.0,858134.0,200556.0,262442.0,390990.0,787058.0,817852.0,8018.0,0.0,0.0,0.0
548,181740.0,6.0,2130706440.0,360.0,0.0,0.0,0.0,0.0,0.0,916.0,797320.0,5358610.0,3422426.0,400132.0,27220.0,1774.0,4540518.0,0.0,0.0,0.0,8668.0,14918.0,9388112.0,8461964.0,2377386.0,731628.0,0.0,0.0,0.0,0.0,348.0,740.0,0.0,0.0,0.0,0.0,0.0,814.0,76162.0,4549820.0,5381602.0,0.0,23086.0,25042.0,52506.0,67478.0,113344.0,3976322.0,5750620.0,0.0,0.0,0.0,4306588.0,1973534.0,1166904.0,609930.0,460710.0,333762.0,248276.0,197218.0,110434.0,601042.0,11775684.0,1762.0,7276.0,7034.0,6.0,4540518.0,96912.0,1572404.0,797456.0,266000.0,294280.0,277180.0,252700.0,187500.0,223920.0,184800.0,208160.0,202320.0,181739.78,11775684.0,11775684.0,11640530.0,54920.0,2126.0,73502.0,870500.0,10032500.0,1209600.0,236616.0,2.0,186.0,0.0,8486310.72,0.0,1538007.36,1400.0,3066.0,0.0,0.0,29456.0,370462.0,1903626.0,4161914.0,2256768.0,884988.0,380850.0,20334.0,0.0,1318.0,11775684.0,0.0,14618.0,1642.0,1047088.0,502242.0,558764.0,7452540.0,412522.0,18940.0,42.0,0.0,350.0,1194.0,8506374.0,3686878.0,0.0,1152.0,0.0,0.0,8556048.0,9840.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48994.0,21934.0,16912.0,21557132.0,2478850.0,186912.0,32114.0,34436620.0,3491636.0,11610168.0,97750.0,0.0,0.0,63830290.0,46.48,4308.0,1603242.0,983552.0,558542.0,180434.0,323486.0,291958.0,413438.0,5187148.0,466478.0,120.0,0.0,0.0
